Column1,Column13,Column12,Column2,,
670.467,1,670.467,699.402,,
670.577,1,670.577,679.293,,
670.686,1,670.686,660.199,,
670.796,1,670.796,639.851,,
670.905,1,670.905,617.913,,
671.015,1,671.015,595.137,,
671.124,1,671.124,573.272,,
671.234,1,671.234,550.28,,
671.344,1,671.344,526.042,,
671.453,1,671.453,501.4,,
671.563,1,671.563,478.028,,
671.672,1,671.672,453.753,,
671.782,1,671.782,428.22,,
671.891,1,671.891,402.052,,
672.001,1,672.001,376.832,,
672.11,1,672.11,350.255,,
672.22,1,672.22,322.025,,
672.33,1,672.33,293.011,,
672.439,1,672.439,265.031,,
672.549,1,672.549,235.986,,
672.658,1,672.658,205.819,,
672.768,1,672.768,175.537,,
672.877,1,672.877,147.068,,
672.987,1,672.987,117.987,,
673.096,1,673.096,87.923,,
673.206,1,673.206,57.534,,
673.316,1,673.316,28.417,,
673.425,1,673.425,-1.696,,
673.535,1,673.535,-32.768,,
673.644,1,673.644,-63.762,,
673.754,1,673.754,-92.757,,
673.863,1,673.863,-121.988,,
673.973,1,673.973,-151.785,,
674.082,1,674.082,-181.436,,
674.192,1,674.192,-209.36,,
674.302,1,674.302,-237.806,,
674.411,1,674.411,-266.969,,
674.521,1,674.521,-295.945,,
674.63,1,674.63,-323.002,,
674.74,1,674.74,-350.566,,
674.849,1,674.849,-378.905,,
674.959,1,674.959,-407.132,,
675.068,1,675.068,-433.257,,
675.178,1,675.178,-459.557,,
675.288,1,675.288,-486.225,,
675.397,1,675.397,-512.373,,
675.507,1,675.507,-536.322,,
675.616,1,675.616,-560.45,,
675.726,1,675.726,-585.011,,
675.835,1,675.835,-609.139,,
675.945,1,675.945,-631.119,,
676.054,1,676.054,-653.25,,
676.164,1,676.164,-675.625,,
676.274,1,676.274,-697.222,,
676.383,1,676.383,-716.091,,
676.493,1,676.493,-734.392,,
676.602,1,676.602,-752.398,,
676.712,1,676.712,-769.249,,
676.821,1,676.821,-783.188,,
676.931,1,676.931,-796.856,,
677.04,1,677.04,-810.743,,
677.15,1,677.15,-824.035,,
677.26,1,677.26,-834.938,,
677.369,1,677.369,-845.892,,
677.479,1,677.479,-857.112,,
677.588,1,677.588,-867.483,,
677.698,1,677.698,-874.973,,
677.807,1,677.807,-882.202,,
677.917,1,677.917,-889.46,,
678.026,1,678.026,-895.751,,
678.136,1,678.136,-899.323,,
678.246,1,678.246,-902.63,,
678.355,1,678.355,-905.864,,
678.465,1,678.465,-907.834,,
678.574,1,678.574,-906.621,,
678.684,1,678.684,-904.93,,
678.793,1,678.793,-903.034,,
678.903,1,678.903,-899.885,,
679.012,1,679.012,-893.695,,
679.122,1,679.122,-887.455,,
679.232,1,679.232,-881.542,,
679.341,1,679.341,-874.812,,
679.451,1,679.451,-865.254,,
679.56,1,679.56,-855.562,,
679.67,1,679.67,-846.06,,
679.779,1,679.779,-835.589,,
679.889,1,679.889,-822.3,,
679.998,1,679.998,-809.067,,
680.108,1,680.108,-796.082,,
680.218,1,680.218,-782.013,,
680.327,1,680.327,-764.95,,
680.437,1,680.437,-747.924,,
680.546,1,680.546,-731.332,,
680.656,1,680.656,-714.05,,
680.765,1,680.765,-694.281,,
680.875,1,680.875,-674.879,,
680.984,1,680.984,-656.164,,
681.094,1,681.094,-636.761,,
681.204,1,681.204,-614.722,,
681.313,1,681.313,-593.308,,
681.423,1,681.423,-572.793,,
681.532,1,681.532,-551.746,,
681.642,1,681.642,-528.432,,
681.751,1,681.751,-506.935,,
681.861,1,681.861,-487.4,,
681.97,1,681.97,-468.149,,
682.08,1,682.08,-447.166,,
682.19,1,682.19,-427.727,,
682.299,1,682.299,-409.528,,
682.409,1,682.409,-390.708,,
682.518,1,682.518,-369.459,,
682.628,1,682.628,-349.532,,
682.737,1,682.737,-331,,
682.847,1,682.847,-312.346,,
682.956,1,682.956,-291.924,,
683.066,1,683.066,-273.19,,
683.176,1,683.176,-256.343,,
683.285,1,683.285,-239.747,,
683.395,1,683.395,-221.602,,
683.504,1,683.504,-205.676,,
683.614,1,683.614,-191.877,,
683.723,1,683.723,-178.384,,
683.833,1,683.833,-163.427,,
683.942,1,683.942,-150.489,,
684.052,1,684.052,-139.27,,
684.162,1,684.162,-127.938,,
684.271,1,684.271,-114.877,,
684.381,1,684.381,-103.649,,
684.49,1,684.49,-93.812,,
684.6,1,684.6,-83.435,,
684.709,1,684.709,-70.897,,
684.819,1,684.819,-59.89,,
684.928,1,684.928,-50.448,,
685.038,1,685.038,-41.038,,
685.148,1,685.148,-30.364,,
685.257,1,685.257,-21.782,,
685.367,1,685.367,-15.343,,
685.476,1,685.476,-9.086,,
685.586,1,685.586,-1.191,,
685.695,1,685.695,5.208,,
685.805,1,685.805,10.421,,
685.914,1,685.914,16.178,,
686.024,1,686.024,23.887,,
686.134,1,686.134,30.467,,
686.243,1,686.243,35.995,,
686.353,1,686.353,42.256,,
686.462,1,686.462,50.718,,
686.572,1,686.572,58.035,,
686.681,1,686.681,63.919,,
686.791,1,686.791,69.981,,
686.9,1,686.9,77.581,,
687.01,1,687.01,83.771,,
687.12,1,687.12,88.483,,
687.229,1,687.229,93.601,,
687.339,1,687.339,100.557,,
687.448,1,687.448,106.157,,
687.558,1,687.558,110.23,,
687.667,1,687.667,114.558,,
687.777,1,687.777,120.437,,
687.886,1,687.886,124.932,,
687.996,1,687.996,128.061,,
688.106,1,688.106,131.869,,
688.215,1,688.215,137.833,,
688.325,1,688.325,143.171,,
688.434,1,688.434,147.75,,
688.544,1,688.544,153.309,,
688.653,1,688.653,160.805,,
688.763,1,688.763,166.914,,
688.872,1,688.872,171.11,,
688.982,1,688.982,175.208,,
689.092,1,689.092,180.519,,
689.201,1,689.201,184.319,,
689.311,1,689.311,186.617,,
689.42,1,689.42,189.6,,
689.53,1,689.53,194.601,,
689.639,1,689.639,198.804,,
689.749,1,689.749,201.896,,
689.858,1,689.858,205.836,,
689.968,1,689.968,211.708,,
690.078,1,690.078,216.544,,
690.187,1,690.187,220.002,,
690.297,1,690.297,224.047,,
690.406,1,690.406,229.653,,
690.516,1,690.516,233.897,,
690.625,1,690.625,236.565,,
690.735,1,690.735,240.031,,
690.844,1,690.844,245.318,,
690.954,1,690.954,249.433,,
691.064,1,691.064,252.017,,
691.173,1,691.173,255.192,,
691.283,1,691.283,259.699,,
691.392,1,691.392,262.375,,
691.502,1,691.502,263.063,,
691.611,1,691.611,264.234,,
691.721,1,691.721,267.028,,
691.83,1,691.83,268.752,,
691.94,1,691.94,269.18,,
692.05,1,692.05,270.699,,
692.159,1,692.159,274.061,,
692.269,1,692.269,276.227,,
692.378,1,692.378,276.895,,
692.488,1,692.488,278.523,,
692.597,1,692.597,281.877,,
692.707,1,692.707,284.18,,
692.816,1,692.816,285.091,,
692.926,1,692.926,286.938,,
693.036,1,693.036,290.249,,
693.145,1,693.145,292.073,,
693.255,1,693.255,292.028,,
693.364,1,693.364,292.57,,
693.474,1,693.474,294.395,,
693.583,1,693.583,294.67,,
693.693,1,693.693,293.25,,
693.802,1,693.802,292.782,,
693.912,1,693.912,293.784,,
694.022,1,694.022,293.515,,
694.131,1,694.131,291.657,,
694.241,1,694.241,290.766,,
694.35,1,694.35,291.283,,
694.46,1,694.46,290.507,,
694.569,1,694.569,288.144,,
694.679,1,694.679,286.883,,
694.788,1,694.788,287.136,,
694.898,1,694.898,286.063,,
695.008,1,695.008,283.257,,
695.117,1,695.117,281.247,,
695.227,1,695.227,280.283,,
695.336,1,695.336,277.58,,
695.446,1,695.446,272.963,,
695.555,1,695.555,269.246,,
695.665,1,695.665,266.862,,
695.774,1,695.774,263.298,,
695.884,1,695.884,258.291,,
695.994,1,695.994,254.538,,
696.103,1,696.103,252.047,,
696.213,1,696.213,247.933,,
696.322,1,696.322,242.012,,
696.432,1,696.432,237.456,,
696.541,1,696.541,234.371,,
696.651,1,696.651,230.124,,
696.76,1,696.76,224.39,,
696.87,1,696.87,219.991,,
696.979,1,696.979,216.603,,
697.089,1,697.089,211.295,,
697.199,1,697.199,203.774,,
697.308,1,697.308,196.968,,
697.418,1,697.418,190.903,,
697.527,1,697.527,183.097,,
697.637,1,697.637,173.596,,
697.746,1,697.746,165.662,,
697.856,1,697.856,159.096,,
697.965,1,697.965,151.189,,
698.075,1,698.075,141.667,,
698.185,1,698.185,133.637,,
698.294,1,698.294,126.833,,
698.404,1,698.404,118.693,,
698.513,1,698.513,109.092,,
698.623,1,698.623,101.241,,
698.732,1,698.732,94.735,,
698.842,1,698.842,86.903,,
698.951,1,698.951,77.424,,
699.061,1,699.061,69.307,,
699.171,1,699.171,62.135,,
699.28,1,699.28,53.455,,
699.39,1,699.39,43.028,,
699.499,1,699.499,34.269,,
699.609,1,699.609,26.764,,
699.718,1,699.718,17.972,,
699.828,1,699.828,7.612,,
699.937,1,699.937,-1.023,,
700.047,1,700.047,-8.659,,
700.157,1,700.157,-17.898,,
700.266,1,700.266,-28.783,,
700.376,1,700.376,-37.804,,
700.485,1,700.485,-45.635,,
700.595,1,700.595,-54.689,,
700.704,1,700.704,-65.116,,
700.814,1,700.814,-73.331,,
700.923,1,700.923,-80.346,,
701.033,1,701.033,-88.738,,
701.143,1,701.143,-98.747,,
701.252,1,701.252,-106.857,,
701.362,1,701.362,-113.892,,
701.471,1,701.471,-122.127,,
701.581,1,701.581,-131.706,,
701.69,1,701.69,-138.971,,
701.8,1,701.8,-144.998,,
701.909,1,701.909,-152.42,,
702.019,1,702.019,-161.439,,
702.129,1,702.129,-168.359,,
702.238,1,702.238,-174.173,,
702.348,1,702.348,-181.192,,
702.457,1,702.457,-189.442,,
702.567,1,702.567,-195.453,,
702.676,1,702.676,-200.509,,
702.786,1,702.786,-207.062,,
702.895,1,702.895,-215.188,,
703.005,1,703.005,-221.36,,
703.115,1,703.115,-226.883,,
703.224,1,703.224,-234.139,,
703.334,1,703.334,-242.722,,
703.443,1,703.443,-249.049,,
703.553,1,703.553,-254.125,,
703.662,1,703.662,-259.987,,
703.772,1,703.772,-266.328,,
703.881,1,703.881,-269.994,,
703.991,1,703.991,-272.567,,
704.101,1,704.101,-276.686,,
704.21,1,704.21,-282.246,,
704.32,1,704.32,-286.04,,
704.429,1,704.429,-289.114,,
704.539,1,704.539,-293.482,,
704.648,1,704.648,-298.728,,
704.758,1,704.758,-301.444,,
704.867,1,704.867,-303.037,,
704.977,1,704.977,-305.914,,
705.087,1,705.087,-309.757,,
705.196,1,705.196,-311.662,,
705.306,1,705.306,-312.984,,
705.415,1,705.415,-315.81,,
705.525,1,705.525,-319.419,,
705.634,1,705.634,-320.472,,
705.744,1,705.744,-320.425,,
705.853,1,705.853,-321.541,,
705.963,1,705.963,-323.34,,
706.073,1,706.073,-323.013,,
706.182,1,706.182,-322.198,,
706.292,1,706.292,-322.991,,
706.401,1,706.401,-324.531,,
706.511,1,706.511,-323.749,,
706.62,1,706.62,-322.26,,
706.73,1,706.73,-322.271,,
706.839,1,706.839,-323.07,,
706.949,1,706.949,-321.921,,
707.059,1,707.059,-320.392,,
707.168,1,707.168,-320.37,,
707.278,1,707.278,-320.8,,
707.387,1,707.387,-318.8,,
707.497,1,707.497,-315.996,,
707.606,1,707.606,-314.466,,
707.716,1,707.716,-313.338,,
707.825,1,707.825,-310.077,,
707.935,1,707.935,-306.599,,
708.045,1,708.045,-304.988,,
708.154,1,708.154,-304.25,,
708.264,1,708.264,-301.58,,
708.373,1,708.373,-298.66,,
708.483,1,708.483,-297.353,,
708.592,1,708.592,-296.468,,
708.702,1,708.702,-293.412,,
708.811,1,708.811,-290.013,,
708.921,1,708.921,-288.101,,
709.031,1,709.031,-286.418,,
709.14,1,709.14,-282.505,,
709.25,1,709.25,-278.498,,
709.359,1,709.359,-276.197,,
709.469,1,709.469,-274.08,,
709.578,1,709.578,-269.74,,
709.688,1,709.688,-265.247,,
709.797,1,709.797,-262.345,,
709.907,1,709.907,-259.604,,
710.017,1,710.017,-254.756,,
710.126,1,710.126,-249.964,,
710.236,1,710.236,-247.006,,
710.345,1,710.345,-244.392,,
710.455,1,710.455,-239.891,,
710.564,1,710.564,-235.732,,
710.674,1,710.674,-233.566,,
710.783,1,710.783,-231.607,,
710.893,1,710.893,-227.52,,
711.003,1,711.003,-223.618,,
711.112,1,711.112,-221.567,,
711.222,1,711.222,-219.775,,
711.331,1,711.331,-216.234,,
711.441,1,711.441,-213.199,,
711.55,1,711.55,-212.065,,
711.66,1,711.66,-210.865,,
711.769,1,711.769,-207.48,,
711.879,1,711.879,-204.23,,
711.989,1,711.989,-202.663,,
712.098,1,712.098,-201.099,,
712.208,1,712.208,-197.744,,
712.317,1,712.317,-195.01,,
712.427,1,712.427,-194.121,,
712.536,1,712.536,-192.848,,
712.646,1,712.646,-189.227,,
712.755,1,712.755,-185.785,,
712.865,1,712.865,-183.998,,
712.975,1,712.975,-181.94,,
713.084,1,713.084,-177.93,,
713.194,1,713.194,-174.62,,
713.303,1,713.303,-173.343,,
713.413,1,713.413,-171.878,,
713.522,1,713.522,-168.481,,
713.632,1,713.632,-165.604,,
713.741,1,713.741,-164.423,,
713.851,1,713.851,-162.891,,
713.961,1,713.961,-159.436,,
714.07,1,714.07,-156.658,,
714.18,1,714.18,-155.838,,
714.289,1,714.289,-154.603,,
714.399,1,714.399,-151.338,,
714.508,1,714.508,-148.672,,
714.618,1,714.618,-147.652,,
714.727,1,714.727,-146.106,,
714.837,1,714.837,-142.79,,
714.947,1,714.947,-140.786,,
715.056,1,715.056,-141.069,,
715.166,1,715.166,-140.737,,
715.275,1,715.275,-138.223,,
715.385,1,715.385,-136.286,,
715.494,1,715.494,-135.663,,
715.604,1,715.604,-133.898,,
715.713,1,715.713,-129.907,,
715.823,1,715.823,-126.65,,
715.933,1,715.933,-125.187,,
716.042,1,716.042,-122.74,,
716.152,1,716.152,-118.214,,
716.261,1,716.261,-114.72,,
716.371,1,716.371,-113.046,,
716.48,1,716.48,-110.419,,
716.59,1,716.59,-105.836,,
716.699,1,716.699,-102.486,,
716.809,1,716.809,-101.251,,
716.919,1,716.919,-99.275,,
717.028,1,717.028,-95.539,,
717.138,1,717.138,-93.142,,
717.247,1,717.247,-92.671,,
717.357,1,717.357,-90.991,,
717.466,1,717.466,-87.014,,
717.576,1,717.576,-83.714,,
717.685,1,717.685,-81.841,,
717.795,1,717.795,-78.245,,
717.905,1,717.905,-72.174,,
718.014,1,718.014,-67.081,,
718.124,1,718.124,-63.848,,
718.233,1,718.233,-59.697,,
718.343,1,718.343,-53.818,,
718.452,1,718.452,-49.458,,
718.562,1,718.562,-47.108,,
718.671,1,718.671,-42.915,,
718.781,1,718.781,-36.196,,
718.891,1,718.891,-30.541,,
719,1,719,-26.56,,
719.11,1,719.11,-20.333,,
719.219,1,719.219,-11.4,,
719.329,1,719.329,-3.68,,
719.438,1,719.438,2.308,,
719.548,1,719.548,9.637,,
719.657,1,719.657,18.932,,
719.767,1,719.767,26.66,,
719.877,1,719.877,32.694,,
719.986,1,719.986,41.015,,
720.096,1,720.096,52.128,,
720.205,1,720.205,62.122,,
720.315,1,720.315,70.771,,
720.424,1,720.424,81.503,,
720.534,1,720.534,94.9,,
720.643,1,720.643,107.012,,
720.753,1,720.753,117.67,,
720.863,1,720.863,130.486,,
720.972,1,720.972,146.162,,
721.082,1,721.082,161.193,,
721.191,1,721.191,175.868,,
721.301,1,721.301,193.684,,
721.41,1,721.41,214.767,,
721.52,1,721.52,234.859,,
721.629,1,721.629,254.159,,
721.739,1,721.739,277.347,,
721.849,1,721.849,303.839,,
721.958,1,721.958,329.136,,
722.068,1,722.068,353.219,,
722.177,1,722.177,379.749,,
722.287,1,722.287,408.732,,
722.396,1,722.396,436.596,,
722.506,1,722.506,464.49,,
722.615,1,722.615,497.242,,
722.725,1,722.725,534.322,,
722.835,1,722.835,571.395,,
722.944,1,722.944,608.842,,
723.054,1,723.054,650.332,,
723.163,1,723.163,694.558,,
723.273,1,723.273,736.829,,
723.382,1,723.382,777.782,,
723.492,1,723.492,820.606,,
723.601,1,723.601,863.841,,
723.711,1,723.711,903.534,,
723.82,1,723.82,941.875,,
723.93,1,723.93,983.957,,
724.04,1,724.04,1028.466,,
724.149,1,724.149,1071.107,,
724.259,1,724.259,1113.287,,
724.368,1,724.368,1158.45,,
724.478,1,724.478,1205.611,,
724.587,1,724.587,1250.979,,
724.697,1,724.697,1295.626,,
724.806,1,724.806,1341.397,,
724.916,1,724.916,1386.262,,
725.026,1,725.026,1426.298,,
725.135,1,725.135,1464.113,,
725.245,1,725.245,1503.105,,
725.354,1,725.354,1541.704,,
725.464,1,725.464,1576.543,,
725.573,1,725.573,1609.537,,
725.683,1,725.683,1642.959,,
725.792,1,725.792,1675.453,,
725.902,1,725.902,1703.89,,
726.012,1,726.012,1730.502,,
726.121,1,726.121,1757.339,,
726.231,1,726.231,1782.803,,
726.34,1,726.34,1803.876,,
726.45,1,726.45,1822.78,,
726.559,1,726.559,1841.237,,
726.669,1,726.669,1857.783,,
726.778,1,726.778,1869.52,,
726.888,1,726.888,1878.953,,
726.998,1,726.998,1887.775,,
727.107,1,727.107,1894.537,,
727.217,1,727.217,1896.66,,
727.326,1,727.326,1896.775,,
727.436,1,727.436,1896.682,,
727.545,1,727.545,1895.133,,
727.655,1,727.655,1889.6,,
727.764,1,727.764,1882.032,,
727.874,1,727.874,1873.53,,
727.984,1,727.984,1862.742,,
728.093,1,728.093,1847.487,,
728.203,1,728.203,1830.742,,
728.312,1,728.312,1813.791,,
728.422,1,728.422,1795.07,,
728.531,1,728.531,1772.242,,
728.641,1,728.641,1748.404,,
728.75,1,728.75,1724.521,,
728.86,1,728.86,1698.755,,
728.97,1,728.97,1668.864,,
729.079,1,729.079,1637.694,,
729.189,1,729.189,1606.233,,
729.298,1,729.298,1572.853,,
729.408,1,729.408,1535.585,,
729.517,1,729.517,1497.169,,
729.627,1,729.627,1458.41,,
729.736,1,729.736,1417.777,,
729.846,1,729.846,1373.479,,
729.956,1,729.956,1328.788,,
730.065,1,730.065,1284.31,,
730.175,1,730.175,1238.136,,
730.284,1,730.284,1188.384,,
730.394,1,730.394,1138.507,,
730.503,1,730.503,1089.259,,
730.613,1,730.613,1038.923,,
730.722,1,730.722,985.813,,
730.832,1,730.832,932.849,,
730.942,1,730.942,880.239,,
731.051,1,731.051,825.852,,
731.161,1,731.161,768.002,,
731.27,1,731.27,709.893,,
731.38,1,731.38,652.066,,
731.489,1,731.489,592.721,,
731.599,1,731.599,530.492,,
731.708,1,731.708,469.48,,
731.818,1,731.818,409.901,,
731.928,1,731.928,349.468,,
732.037,1,732.037,286.791,,
732.147,1,732.147,225.003,,
732.256,1,732.256,164.25,,
732.366,1,732.366,102.487,,
732.475,1,732.475,38.72,,
732.585,1,732.585,-23.784,,
732.694,1,732.694,-84.641,,
732.804,1,732.804,-146.329,,
732.914,1,732.914,-209.906,,
733.023,1,733.023,-272.306,,
733.133,1,733.133,-333.334,,
733.242,1,733.242,-395.168,,
733.352,1,733.352,-458.234,,
733.461,1,733.461,-519.425,,
733.571,1,733.571,-578.446,,
733.68,1,733.68,-638.077,,
733.79,1,733.79,-698.895,,
733.9,1,733.9,-758.178,,
734.009,1,734.009,-815.634,,
734.119,1,734.119,-873.554,,
734.228,1,734.228,-931.997,,
734.338,1,734.338,-988.208,,
734.447,1,734.447,-1041.592,,
734.557,1,734.557,-1095.022,,
734.666,1,734.666,-1148.487,,
734.776,1,734.776,-1199.321,,
734.886,1,734.886,-1247.382,,
734.995,1,734.995,-1295.519,,
735.105,1,735.105,-1343.529,,
735.214,1,735.214,-1389.205,,
735.324,1,735.324,-1432.106,,
735.433,1,735.433,-1475.026,,
735.543,1,735.543,-1517.382,,
735.652,1,735.652,-1556.886,,
735.762,1,735.762,-1593.266,,
735.872,1,735.872,-1629.609,,
735.981,1,735.981,-1665.229,,
736.091,1,736.091,-1697.827,,
736.2,1,736.2,-1726.949,,
736.31,1,736.31,-1755.881,,
736.419,1,736.419,-1783.796,,
736.529,1,736.529,-1808.804,,
736.638,1,736.638,-1830.494,,
736.748,1,736.748,-1851.831,,
736.858,1,736.858,-1871.665,,
736.967,1,736.967,-1888.019,,
737.077,1,737.077,-1900.382,,
737.186,1,737.186,-1912.614,,
737.296,1,737.296,-1923.342,,
737.405,1,737.405,-1930.614,,
737.515,1,737.515,-1933.896,,
737.624,1,737.624,-1937.319,,
737.734,1,737.734,-1939.26,,
737.844,1,737.844,-1937.917,,
737.953,1,737.953,-1932.798,,
738.063,1,738.063,-1927.05,,
738.172,1,738.172,-1918.973,,
738.282,1,738.282,-1907.072,,
738.391,1,738.391,-1891.25,,
738.501,1,738.501,-1875.688,,
738.61,1,738.61,-1858.402,,
738.72,1,738.72,-1837.832,,
738.83,1,738.83,-1813.821,,
738.939,1,738.939,-1789.836,,
739.049,1,739.049,-1763.897,,
739.158,1,739.158,-1734.562,,
739.268,1,739.268,-1701.689,,
739.377,1,739.377,-1669.099,,
739.487,1,739.487,-1635.125,,
739.596,1,739.596,-1598.832,,
739.706,1,739.706,-1560.384,,
739.816,1,739.816,-1523.434,,
739.925,1,739.925,-1484.902,,
740.035,1,740.035,-1442.998,,
740.144,1,740.144,-1398.001,,
740.254,1,740.254,-1355.163,,
740.363,1,740.363,-1311.69,,
740.473,1,740.473,-1265.947,,
740.582,1,740.582,-1218.138,,
740.692,1,740.692,-1172.248,,
740.802,1,740.802,-1125.361,,
740.911,1,740.911,-1076.464,,
741.021,1,741.021,-1026.777,,
741.13,1,741.13,-981.556,,
741.24,1,741.24,-937.813,,
741.349,1,741.349,-893.884,,
741.459,1,741.459,-850.366,,
741.568,1,741.568,-811.427,,
741.678,1,741.678,-773.044,,
741.788,1,741.788,-733.6,,
741.897,1,741.897,-694.143,,
742.007,1,742.007,-658.197,,
742.116,1,742.116,-621.106,,
742.226,1,742.226,-581.29,,
742.335,1,742.335,-541.121,,
742.445,1,742.445,-506.028,,
742.554,1,742.554,-471.869,,
742.664,1,742.664,-437.602,,
742.774,1,742.774,-405.172,,
742.883,1,742.883,-378.309,,
742.993,1,742.993,-353.528,,
743.102,1,743.102,-329.677,,
743.212,1,743.212,-307.94,,
743.321,1,743.321,-289.733,,
743.431,1,743.431,-270.301,,
743.54,1,743.54,-248.16,,
743.65,1,743.65,-226.285,,
743.76,1,743.76,-207.949,,
743.869,1,743.869,-189.685,,
743.979,1,743.979,-170.704,,
744.088,1,744.088,-153.381,,
744.198,1,744.198,-139.498,,
744.307,1,744.307,-125.711,,
744.417,1,744.417,-111.189,,
744.526,1,744.526,-98.456,,
744.636,1,744.636,-88.683,,
744.746,1,744.746,-78.341,,
744.855,1,744.855,-66.754,,
744.965,1,744.965,-56.378,,
745.074,1,745.074,-47.942,,
745.184,1,745.184,-38.597,,
745.293,1,745.293,-27.812,,
745.403,1,745.403,-18.529,,
745.512,1,745.512,-11.235,,
745.622,1,745.622,-3.034,,
745.732,1,745.732,6.523,,
745.841,1,745.841,14.491,,
745.951,1,745.951,20.529,,
746.06,1,746.06,27.024,,
746.17,1,746.17,34.34,,
746.279,1,746.279,40.084,,
746.389,1,746.389,44.686,,
746.498,1,746.498,50.337,,
746.608,1,746.608,57.326,,
746.718,1,746.718,62.434,,
746.827,1,746.827,66.22,,
746.937,1,746.937,70.974,,
747.046,1,747.046,77.287,,
747.156,1,747.156,81.679,,
747.265,1,747.265,84.987,,
747.375,1,747.375,89.319,,
747.484,1,747.484,95.085,,
747.594,1,747.594,99.015,,
747.704,1,747.704,102.349,,
747.813,1,747.813,106.661,,
747.923,1,747.923,111.878,,
748.032,1,748.032,114.854,,
748.142,1,748.142,117.168,,
748.251,1,748.251,120.339,,
748.361,1,748.361,124.665,,
748.47,1,748.47,126.599,,
748.58,1,748.58,128.265,,
748.69,1,748.69,131.304,,
748.799,1,748.799,136.016,,
748.909,1,748.909,138.448,,
749.018,1,749.018,140.467,,
749.128,1,749.128,143.256,,
749.237,1,749.237,147.056,,
749.347,1,749.347,148.476,,
749.456,1,749.456,150.53,,
749.566,1,749.566,154.209,,
749.676,1,749.676,159.452,,
749.785,1,749.785,162.54,,
749.895,1,749.895,166.295,,
750.004,1,750.004,171.314,,
750.114,1,750.114,177.495,,
750.223,1,750.223,180.227,,
750.333,1,750.333,182.669,,
750.442,1,750.442,185.693,,
750.552,1,750.552,189.397,,
750.661,1,750.661,190.278,,
750.771,1,750.771,192.142,,
750.881,1,750.881,195.523,,
750.99,1,750.99,200.174,,
751.1,1,751.1,202.308,,
751.209,1,751.209,205.104,,
751.319,1,751.319,208.67,,
751.428,1,751.428,212.638,,
751.538,1,751.538,213.649,,
751.647,1,751.647,215.593,,
751.757,1,751.757,218.884,,
751.867,1,751.867,223.016,,
751.976,1,751.976,224.905,,
752.086,1,752.086,228.052,,
752.195,1,752.195,232.445,,
752.305,1,752.305,237.132,,
752.414,1,752.414,239.301,,
752.524,1,752.524,242.26,,
752.633,1,752.633,246.161,,
752.743,1,752.743,250.154,,
752.853,1,752.853,251.993,,
752.962,1,752.962,254.667,,
753.072,1,753.072,258.389,,
753.181,1,753.181,262.095,,
753.291,1,753.291,263.731,,
753.4,1,753.4,266.574,,
753.51,1,753.51,270.78,,
753.619,1,753.619,275.202,,
753.729,1,753.729,278.37,,
753.839,1,753.839,282.629,,
753.948,1,753.948,287.87,,
754.058,1,754.058,292.635,,
754.167,1,754.167,295.988,,
754.277,1,754.277,300.964,,
754.386,1,754.386,307.505,,
754.496,1,754.496,313.842,,
754.605,1,754.605,318.985,,
754.715,1,754.715,325.245,,
754.825,1,754.825,332.176,,
754.934,1,754.934,337.906,,
755.044,1,755.044,342.12,,
755.153,1,755.153,346.858,,
755.263,1,755.263,351.858,,
755.372,1,755.372,355.31,,
755.482,1,755.482,357.226,,
755.591,1,755.591,359.631,,
755.701,1,755.701,362.64,,
755.811,1,755.811,364.351,,
755.92,1,755.92,365.063,,
756.03,1,756.03,366.641,,
756.139,1,756.139,369.246,,
756.249,1,756.249,370.659,,
756.358,1,756.358,371.104,,
756.468,1,756.468,372.067,,
756.577,1,756.577,373.78,,
756.687,1,756.687,373.992,,
756.797,1,756.797,373.537,,
756.906,1,756.906,373.862,,
757.016,1,757.016,375.198,,
757.125,1,757.125,374.947,,
757.235,1,757.235,374.407,,
757.344,1,757.344,374.944,,
757.454,1,757.454,376.714,,
757.563,1,757.563,376.949,,
757.673,1,757.673,376.84,,
757.783,1,757.783,377.342,,
757.892,1,757.892,378.54,,
758.002,1,758.002,377.77,,
758.111,1,758.111,377.337,,
758.221,1,758.221,378.329,,
758.33,1,758.33,380.957,,
758.44,1,758.44,381.513,,
758.549,1,758.549,381.408,,
758.659,1,758.659,381.042,,
758.769,1,758.769,380.517,,
758.878,1,758.878,376.925,,
758.988,1,758.988,373.743,,
759.097,1,759.097,371.744,,
759.207,1,759.207,371.117,,
759.316,1,759.316,368.214,,
759.426,1,759.426,365.884,,
759.535,1,759.535,364.316,,
759.645,1,759.645,363.5,,
759.755,1,759.755,360.238,,
759.864,1,759.864,357.551,,
759.974,1,759.974,355.525,,
760.083,1,760.083,354.209,,
760.193,1,760.193,350.207,,
760.302,1,760.302,346.705,,
760.412,1,760.412,343.967,,
760.521,1,760.521,342.12,,
760.631,1,760.631,337.8,,
760.741,1,760.741,333.778,,
760.85,1,760.85,330.113,,
760.96,1,760.96,326.7,,
761.069,1,761.069,320.562,,
761.179,1,761.179,315.13,,
761.288,1,761.288,310.582,,
761.398,1,761.398,306.745,,
761.507,1,761.507,300.998,,
761.617,1,761.617,295.906,,
761.727,1,761.727,291.436,,
761.836,1,761.836,287.011,,
761.946,1,761.946,280.099,,
762.055,1,762.055,273.035,,
762.165,1,762.165,265.983,,
762.274,1,762.274,258.537,,
762.384,1,762.384,249.25,,
762.493,1,762.493,240.582,,
