Column1,Column12,Column13,Column2
656.7682,1,656.7682,-1629.79
656.8777,1,656.8777,-1629.775
656.9872,1,656.9872,-1629.766
657.0967,1,657.0967,-1629.754
657.2062,1,657.2062,-1629.734
657.3157,1,657.3157,-1629.724
657.4252,1,657.4252,-1629.72
657.5347,1,657.5347,-1629.713
657.6442,1,657.6442,-1629.699
657.7537,1,657.7537,-1629.693
657.8632,1,657.8632,-1629.693
657.9727,1,657.9727,-1629.689
658.0822,1,658.0822,-1629.675
658.1917,1,658.1917,-1629.668
658.3012,1,658.3012,-1629.666
658.4107,1,658.4107,-1629.66
658.5202,1,658.5202,-1629.643
658.6297,1,658.6297,-1629.633
658.7392,1,658.7392,-1629.627
658.8487,1,658.8487,-1629.616
658.9582,1,658.9582,-1629.593
659.0677,1,659.0677,-1629.574
659.1772,1,659.1772,-1629.557
659.2867,1,659.2867,-1629.534
659.3962,1,659.3962,-1629.499
659.5057,1,659.5057,-1629.468
659.6152,1,659.6152,-1629.438
659.7247,1,659.7247,-1629.402
659.8342,1,659.8342,-1629.354
659.9437,1,659.9437,-1629.308
660.0532,1,660.0532,-1629.263
660.1627,1,660.1627,-1629.211
660.2722,1,660.2722,-1629.148
660.3817,1,660.3817,-1629.086
660.4912,1,660.4912,-1629.026
660.6007,1,660.6007,-1628.962
660.7102,1,660.7102,-1628.887
660.8197,1,660.8197,-1628.816
660.9292,1,660.9292,-1628.749
661.0387,1,661.0387,-1628.68
661.1482,1,661.1482,-1628.602
661.2577,1,661.2577,-1628.532
661.3672,1,661.3672,-1628.471
661.4767,1,661.4767,-1628.415
661.5862,1,661.5862,-1628.355
661.6957,1,661.6957,-1628.31
661.8052,1,661.8052,-1628.283
661.9147,1,661.9147,-1628.266
662.0242,1,662.0242,-1628.248
662.1337,1,662.1337,-1628.248
662.2432,1,662.2432,-1628.27
662.3527,1,662.3527,-1628.3
662.4622,1,662.4622,-1628.328
662.5717,1,662.5717,-1628.372
662.6812,1,662.6812,-1628.431
662.7907,1,662.7907,-1628.495
662.9002,1,662.9002,-1628.552
663.0097,1,663.0097,-1628.619
663.1192,1,663.1192,-1628.696
663.2287,1,663.2287,-1628.772
663.3382,1,663.3382,-1628.84
663.4477,1,663.4477,-1628.914
663.5572,1,663.5572,-1628.995
663.6667,1,663.6667,-1629.074
663.7762,1,663.7762,-1629.143
663.8857,1,663.8857,-1629.216
663.9952,1,663.9952,-1629.294
664.1047,1,664.1047,-1629.368
664.2142,1,664.2142,-1629.431
664.3237,1,664.3237,-1629.498
664.4332,1,664.4332,-1629.569
664.5427,1,664.5427,-1629.636
664.6522,1,664.6522,-1629.693
664.7617,1,664.7617,-1629.753
664.8712,1,664.8712,-1629.817
664.9807,1,664.9807,-1629.877
665.0902,1,665.0902,-1629.926
665.1997,1,665.1997,-1629.978
665.3092,1,665.3092,-1630.034
665.4187,1,665.4187,-1630.086
665.5282,1,665.5282,-1630.128
665.6377,1,665.6377,-1630.174
665.7472,1,665.7472,-1630.223
665.8567,1,665.8567,-1630.269
665.9662,1,665.9662,-1630.305
666.0757,1,666.0757,-1630.343
666.1852,1,666.1852,-1630.385
666.2947,1,666.2947,-1630.422
666.4042,1,666.4042,-1630.451
666.5137,1,666.5137,-1630.482
666.6232,1,666.6232,-1630.517
666.7327,1,666.7327,-1630.55
666.8422,1,666.8422,-1630.573
666.9517,1,666.9517,-1630.598
667.0612,1,667.0612,-1630.627
667.1707,1,667.1707,-1630.653
667.2802,1,667.2802,-1630.669
667.3897,1,667.3897,-1630.688
667.4992,1,667.4992,-1630.711
667.6087,1,667.6087,-1630.731
667.7182,1,667.7182,-1630.742
667.8277,1,667.8277,-1630.756
667.9372,1,667.9372,-1630.774
668.0467,1,668.0467,-1630.788
668.1562,1,668.1562,-1630.793
668.2657,1,668.2657,-1630.799
668.3752,1,668.3752,-1630.81
668.4847,1,668.4847,-1630.818
668.5942,1,668.5942,-1630.817
668.7037,1,668.7037,-1630.818
668.8132,1,668.8132,-1630.824
668.9227,1,668.9227,-1630.827
669.0322,1,669.0322,-1630.821
669.1417,1,669.1417,-1630.816
669.2512,1,669.2512,-1630.815
669.3607,1,669.3607,-1630.812
669.4702,1,669.4702,-1630.8
669.5797,1,669.5797,-1630.79
669.6892,1,669.6892,-1630.785
669.7987,1,669.7987,-1630.778
669.9082,1,669.9082,-1630.762
670.0177,1,670.0177,-1630.746
670.1272,1,670.1272,-1630.735
670.2367,1,670.2367,-1630.721
670.3462,1,670.3462,-1630.699
670.4557,1,670.4557,-1630.678
670.5652,1,670.5652,-1630.661
670.6747,1,670.6747,-1630.643
670.7842,1,670.7842,-1630.616
670.8937,1,670.8937,-1630.59
671.0032,1,671.0032,-1630.569
671.1127,1,671.1127,-1630.544
671.2222,1,671.2222,-1630.511
671.3317,1,671.3317,-1630.479
671.4412,1,671.4412,-1630.451
671.5507,1,671.5507,-1630.421
671.6602,1,671.6602,-1630.383
671.7697,1,671.7697,-1630.346
671.8792,1,671.8792,-1630.314
671.9887,1,671.9887,-1630.279
672.0982,1,672.0982,-1630.235
672.2077,1,672.2077,-1630.192
672.3172,1,672.3172,-1630.154
672.4267,1,672.4267,-1630.113
672.5362,1,672.5362,-1630.064
672.6457,1,672.6457,-1630.016
672.7552,1,672.7552,-1629.973
672.8647,1,672.8647,-1629.928
672.9742,1,672.9742,-1629.874
673.0837,1,673.0837,-1629.82
673.1932,1,673.1932,-1629.771
673.3027,1,673.3027,-1629.719
673.4122,1,673.4122,-1629.659
673.5217,1,673.5217,-1629.599
673.6312,1,673.6312,-1629.544
673.7407,1,673.7407,-1629.487
673.8502,1,673.8502,-1629.421
673.9597,1,673.9597,-1629.356
674.0692,1,674.0692,-1629.295
674.1787,1,674.1787,-1629.23
674.2882,1,674.2882,-1629.158
674.3977,1,674.3977,-1629.086
674.5072,1,674.5072,-1629.019
674.6167,1,674.6167,-1628.949
674.7262,1,674.7262,-1628.872
674.8357,1,674.8357,-1628.795
674.9452,1,674.9452,-1628.722
675.0547,1,675.0547,-1628.646
675.1642,1,675.1642,-1628.563
675.2737,1,675.2737,-1628.48
675.3832,1,675.3832,-1628.401
675.4927,1,675.4927,-1628.32
675.6022,1,675.6022,-1628.232
675.7117,1,675.7117,-1628.145
675.8212,1,675.8212,-1628.063
675.9307,1,675.9307,-1627.978
676.0402,1,676.0402,-1627.886
676.1497,1,676.1497,-1627.794
676.2592,1,676.2592,-1627.707
676.3687,1,676.3687,-1627.618
676.4782,1,676.4782,-1627.522
676.5877,1,676.5877,-1627.428
676.6972,1,676.6972,-1627.339
676.8067,1,676.8067,-1627.249
676.9162,1,676.9162,-1627.153
677.0257,1,677.0257,-1627.058
677.1352,1,677.1352,-1626.968
677.2447,1,677.2447,-1626.878
677.3542,1,677.3542,-1626.782
677.4637,1,677.4637,-1626.688
677.5732,1,677.5732,-1626.6
677.6827,1,677.6827,-1626.514
677.7922,1,677.7922,-1626.422
677.9017,1,677.9017,-1626.333
678.0112,1,678.0112,-1626.25
678.1207,1,678.1207,-1626.169
678.2302,1,678.2302,-1626.083
678.3397,1,678.3397,-1626
678.4492,1,678.4492,-1625.925
678.5587,1,678.5587,-1625.854
678.6682,1,678.6682,-1625.779
678.7777,1,678.7777,-1625.707
678.8872,1,678.8872,-1625.646
678.9967,1,678.9967,-1625.587
679.1062,1,679.1062,-1625.525
679.2157,1,679.2157,-1625.465
679.3252,1,679.3252,-1625.417
679.4347,1,679.4347,-1625.372
679.5442,1,679.5442,-1625.324
679.6537,1,679.6537,-1625.28
679.7632,1,679.7632,-1625.246
679.8727,1,679.8727,-1625.215
679.9822,1,679.9822,-1625.181
680.0917,1,680.0917,-1625.149
680.2012,1,680.2012,-1625.126
680.3107,1,680.3107,-1625.105
680.4202,1,680.4202,-1625.081
680.5297,1,680.5297,-1625.059
680.6392,1,680.6392,-1625.046
680.7487,1,680.7487,-1625.035
680.8582,1,680.8582,-1625.02
680.9677,1,680.9677,-1625.007
681.0772,1,681.0772,-1625.001
681.1867,1,681.1867,-1624.995
681.2962,1,681.2962,-1624.985
681.4057,1,681.4057,-1624.976
681.5152,1,681.5152,-1624.975
681.6247,1,681.6247,-1624.974
681.7342,1,681.7342,-1624.969
681.8437,1,681.8437,-1624.965
681.9532,1,681.9532,-1624.967
682.0627,1,682.0627,-1624.969
682.1722,1,682.1722,-1624.965
682.2817,1,682.2817,-1624.962
682.3912,1,682.3912,-1624.966
682.5007,1,682.5007,-1624.97
682.6102,1,682.6102,-1624.969
682.7197,1,682.7197,-1624.969
682.8292,1,682.8292,-1624.976
682.9387,1,682.9387,-1624.982
683.0482,1,683.0482,-1624.983
683.1577,1,683.1577,-1624.985
683.2672,1,683.2672,-1624.992
683.3767,1,683.3767,-1624.999
683.4862,1,683.4862,-1625.003
683.5957,1,683.5957,-1625.007
683.7052,1,683.7052,-1625.018
683.8147,1,683.8147,-1625.029
683.9242,1,683.9242,-1625.036
684.0337,1,684.0337,-1625.044
684.1432,1,684.1432,-1625.059
684.2527,1,684.2527,-1625.073
684.3622,1,684.3622,-1625.084
684.4717,1,684.4717,-1625.096
684.5812,1,684.5812,-1625.116
684.6907,1,684.6907,-1625.135
684.8002,1,684.8002,-1625.152
684.9097,1,684.9097,-1625.17
685.0192,1,685.0192,-1625.196
685.1287,1,685.1287,-1625.22
685.2382,1,685.2382,-1625.242
685.3477,1,685.3477,-1625.266
685.4572,1,685.4572,-1625.298
685.5667,1,685.5667,-1625.329
685.6762,1,685.6762,-1625.359
685.7857,1,685.7857,-1625.392
685.8952,1,685.8952,-1625.433
686.0047,1,686.0047,-1625.473
686.1142,1,686.1142,-1625.511
686.2237,1,686.2237,-1625.551
686.3332,1,686.3332,-1625.599
686.4427,1,686.4427,-1625.647
686.5522,1,686.5522,-1625.694
686.6617,1,686.6617,-1625.743
686.7712,1,686.7712,-1625.801
686.8807,1,686.8807,-1625.857
686.9902,1,686.9902,-1625.913
687.0997,1,687.0997,-1625.971
687.2092,1,687.2092,-1626.035
687.3187,1,687.3187,-1626.099
687.4282,1,687.4282,-1626.162
687.5377,1,687.5377,-1626.228
687.6472,1,687.6472,-1626.301
687.7567,1,687.7567,-1626.373
687.8662,1,687.8662,-1626.445
687.9757,1,687.9757,-1626.518
688.0852,1,688.0852,-1626.597
688.1947,1,688.1947,-1626.676
688.3042,1,688.3042,-1626.753
688.4137,1,688.4137,-1626.831
688.5232,1,688.5232,-1626.916
688.6327,1,688.6327,-1627
688.7422,1,688.7422,-1627.084
688.8517,1,688.8517,-1627.169
688.9612,1,688.9612,-1627.259
689.0707,1,689.0707,-1627.347
689.1802,1,689.1802,-1627.434
689.2897,1,689.2897,-1627.521
689.3992,1,689.3992,-1627.614
689.5087,1,689.5087,-1627.705
689.6182,1,689.6182,-1627.795
689.7277,1,689.7277,-1627.886
689.8372,1,689.8372,-1627.982
689.9467,1,689.9467,-1628.075
690.0562,1,690.0562,-1628.166
690.1657,1,690.1657,-1628.257
690.2752,1,690.2752,-1628.353
690.3847,1,690.3847,-1628.445
690.4942,1,690.4942,-1628.536
690.6037,1,690.6037,-1628.627
690.7132,1,690.7132,-1628.723
690.8227,1,690.8227,-1628.815
690.9322,1,690.9322,-1628.906
691.0417,1,691.0417,-1628.995
691.1512,1,691.1512,-1629.089
691.2607,1,691.2607,-1629.178
691.3702,1,691.3702,-1629.266
691.4797,1,691.4797,-1629.354
691.5892,1,691.5892,-1629.445
691.6987,1,691.6987,-1629.533
691.8082,1,691.8082,-1629.62
691.9177,1,691.9177,-1629.705
692.0272,1,692.0272,-1629.794
692.1367,1,692.1367,-1629.878
692.2462,1,692.2462,-1629.961
692.3557,1,692.3557,-1630.042
692.4652,1,692.4652,-1630.127
692.5747,1,692.5747,-1630.209
692.6842,1,692.6842,-1630.289
692.7937,1,692.7937,-1630.368
692.9032,1,692.9032,-1630.45
693.0127,1,693.0127,-1630.528
693.1222,1,693.1222,-1630.604
693.2317,1,693.2317,-1630.678
693.3412,1,693.3412,-1630.755
693.4507,1,693.4507,-1630.829
693.5602,1,693.5602,-1630.901
693.6697,1,693.6697,-1630.971
693.7792,1,693.7792,-1631.045
693.8887,1,693.8887,-1631.114
693.9982,1,693.9982,-1631.182
694.1077,1,694.1077,-1631.247
694.2172,1,694.2172,-1631.315
694.3267,1,694.3267,-1631.379
694.4362,1,694.4362,-1631.441
694.5457,1,694.5457,-1631.502
694.6552,1,694.6552,-1631.565
694.7647,1,694.7647,-1631.625
694.8742,1,694.8742,-1631.683
694.9837,1,694.9837,-1631.739
695.0932,1,695.0932,-1631.797
695.2027,1,695.2027,-1631.851
695.3122,1,695.3122,-1631.903
695.4217,1,695.4217,-1631.954
695.5312,1,695.5312,-1632.007
695.6407,1,695.6407,-1632.056
695.7502,1,695.7502,-1632.104
695.8597,1,695.8597,-1632.15
695.9692,1,695.9692,-1632.198
696.0787,1,696.0787,-1632.241
696.1882,1,696.1882,-1632.283
696.2977,1,696.2977,-1632.323
696.4072,1,696.4072,-1632.365
696.5167,1,696.5167,-1632.402
696.6262,1,696.6262,-1632.439
696.7357,1,696.7357,-1632.474
696.8452,1,696.8452,-1632.512
696.9547,1,696.9547,-1632.544
697.0642,1,697.0642,-1632.574
697.1737,1,697.1737,-1632.603
697.2832,1,697.2832,-1632.634
697.3927,1,697.3927,-1632.66
697.5022,1,697.5022,-1632.685
697.6117,1,697.6117,-1632.708
697.7212,1,697.7212,-1632.735
697.8307,1,697.8307,-1632.756
697.9402,1,697.9402,-1632.776
698.0497,1,698.0497,-1632.794
698.1592,1,698.1592,-1632.814
698.2687,1,698.2687,-1632.828
698.3782,1,698.3782,-1632.842
698.4877,1,698.4877,-1632.854
698.5972,1,698.5972,-1632.868
698.7067,1,698.7067,-1632.877
698.8162,1,698.8162,-1632.887
698.9257,1,698.9257,-1632.894
699.0352,1,699.0352,-1632.903
699.1447,1,699.1447,-1632.905
699.2542,1,699.2542,-1632.908
699.3637,1,699.3637,-1632.909
699.4732,1,699.4732,-1632.912
699.5827,1,699.5827,-1632.909
699.6922,1,699.6922,-1632.907
699.8017,1,699.8017,-1632.903
699.9112,1,699.9112,-1632.9
700.0207,1,700.0207,-1632.891
700.1302,1,700.1302,-1632.882
700.2397,1,700.2397,-1632.87
700.3492,1,700.3492,-1632.86
700.4587,1,700.4587,-1632.844
700.5682,1,700.5682,-1632.828
700.6777,1,700.6777,-1632.811
700.7872,1,700.7872,-1632.795
700.8967,1,700.8967,-1632.773
701.0062,1,701.0062,-1632.752
701.1157,1,701.1157,-1632.728
701.2252,1,701.2252,-1632.706
701.3347,1,701.3347,-1632.678
701.4442,1,701.4442,-1632.65
701.5537,1,701.5537,-1632.621
701.6632,1,701.6632,-1632.594
701.7727,1,701.7727,-1632.561
701.8822,1,701.8822,-1632.529
701.9917,1,701.9917,-1632.495
702.1012,1,702.1012,-1632.461
702.2107,1,702.2107,-1632.422
702.3202,1,702.3202,-1632.383
702.4297,1,702.4297,-1632.343
702.5392,1,702.5392,-1632.303
702.6487,1,702.6487,-1632.259
702.7582,1,702.7582,-1632.215
702.8677,1,702.8677,-1632.17
702.9772,1,702.9772,-1632.125
703.0867,1,703.0867,-1632.075
703.1962,1,703.1962,-1632.025
703.3057,1,703.3057,-1631.973
703.4152,1,703.4152,-1631.921
703.5247,1,703.5247,-1631.866
703.6342,1,703.6342,-1631.811
703.7437,1,703.7437,-1631.755
703.8532,1,703.8532,-1631.699
703.9627,1,703.9627,-1631.639
704.0722,1,704.0722,-1631.578
704.1817,1,704.1817,-1631.516
704.2912,1,704.2912,-1631.454
704.4007,1,704.4007,-1631.388
704.5102,1,704.5102,-1631.322
704.6197,1,704.6197,-1631.256
704.7292,1,704.7292,-1631.19
704.8387,1,704.8387,-1631.121
704.9482,1,704.9482,-1631.052
705.0577,1,705.0577,-1630.982
705.1672,1,705.1672,-1630.911
705.2767,1,705.2767,-1630.838
705.3862,1,705.3862,-1630.765
705.4957,1,705.4957,-1630.691
705.6052,1,705.6052,-1630.619
705.7147,1,705.7147,-1630.544
705.8242,1,705.8242,-1630.47
705.9337,1,705.9337,-1630.396
706.0432,1,706.0432,-1630.322
706.1527,1,706.1527,-1630.246
706.2622,1,706.2622,-1630.171
706.3717,1,706.3717,-1630.097
706.4812,1,706.4812,-1630.023
706.5907,1,706.5907,-1629.95
706.7002,1,706.7002,-1629.877
706.8097,1,706.8097,-1629.804
706.9192,1,706.9192,-1629.734
707.0287,1,707.0287,-1629.662
707.1382,1,707.1382,-1629.591
707.2477,1,707.2477,-1629.521
707.3572,1,707.3572,-1629.453
707.4667,1,707.4667,-1629.385
707.5762,1,707.5762,-1629.319
707.6857,1,707.6857,-1629.254
707.7952,1,707.7952,-1629.192
707.9047,1,707.9047,-1629.13
708.0142,1,708.0142,-1629.07
708.1237,1,708.1237,-1629.011
708.2332,1,708.2332,-1628.954
708.3427,1,708.3427,-1628.9
708.4522,1,708.4522,-1628.846
708.5617,1,708.5617,-1628.795
708.6712,1,708.6712,-1628.746
708.7807,1,708.7807,-1628.7
708.8902,1,708.8902,-1628.656
708.9997,1,708.9997,-1628.613
709.1092,1,709.1092,-1628.573
709.2187,1,709.2187,-1628.534
709.3282,1,709.3282,-1628.497
709.4377,1,709.4377,-1628.462
709.5472,1,709.5472,-1628.43
709.6567,1,709.6567,-1628.401
709.7662,1,709.7662,-1628.373
709.8757,1,709.8757,-1628.347
709.9852,1,709.9852,-1628.324
710.0947,1,710.0947,-1628.303
710.2042,1,710.2042,-1628.282
710.3137,1,710.3137,-1628.263
710.4232,1,710.4232,-1628.247
710.5327,1,710.5327,-1628.234
710.6422,1,710.6422,-1628.221
710.7517,1,710.7517,-1628.211
710.8612,1,710.8612,-1628.202
710.9707,1,710.9707,-1628.196
711.0802,1,711.0802,-1628.189
711.1897,1,711.1897,-1628.183
711.2992,1,711.2992,-1628.179
711.4087,1,711.4087,-1628.178
711.5182,1,711.5182,-1628.175
711.6277,1,711.6277,-1628.175
711.7372,1,711.7372,-1628.177
711.8467,1,711.8467,-1628.18
711.9562,1,711.9562,-1628.183
712.0657,1,712.0657,-1628.186
712.1752,1,712.1752,-1628.19
712.2847,1,712.2847,-1628.196
712.3942,1,712.3942,-1628.201
712.5037,1,712.5037,-1628.207
712.6132,1,712.6132,-1628.213
712.7227,1,712.7227,-1628.223
712.8322,1,712.8322,-1628.23
712.9417,1,712.9417,-1628.239
713.0512,1,713.0512,-1628.246
713.1607,1,713.1607,-1628.256
713.2702,1,713.2702,-1628.263
713.3797,1,713.3797,-1628.271
713.4892,1,713.4892,-1628.279
713.5987,1,713.5987,-1628.289
713.7082,1,713.7082,-1628.297
713.8177,1,713.8177,-1628.307
713.9272,1,713.9272,-1628.315
714.0367,1,714.0367,-1628.325
714.1462,1,714.1462,-1628.333
714.2557,1,714.2557,-1628.342
714.3652,1,714.3652,-1628.349
714.4747,1,714.4747,-1628.358
714.5842,1,714.5842,-1628.366
714.6937,1,714.6937,-1628.375
714.8032,1,714.8032,-1628.381
714.9127,1,714.9127,-1628.391
715.0222,1,715.0222,-1628.397
715.1317,1,715.1317,-1628.404
715.2412,1,715.2412,-1628.408
715.3507,1,715.3507,-1628.416
715.4602,1,715.4602,-1628.42
715.5697,1,715.5697,-1628.426
715.6792,1,715.6792,-1628.43
715.7887,1,715.7887,-1628.437
715.8982,1,715.8982,-1628.44
716.0077,1,716.0077,-1628.444
716.1172,1,716.1172,-1628.444
716.2267,1,716.2267,-1628.448
716.3362,1,716.3362,-1628.448
716.4457,1,716.4457,-1628.449
716.5552,1,716.5552,-1628.447
716.6647,1,716.6647,-1628.449
716.7742,1,716.7742,-1628.448
716.8837,1,716.8837,-1628.447
716.9932,1,716.9932,-1628.443
717.1027,1,717.1027,-1628.442
717.2122,1,717.2122,-1628.437
717.3217,1,717.3217,-1628.434
717.4312,1,717.4312,-1628.427
717.5407,1,717.5407,-1628.424
717.6502,1,717.6502,-1628.418
717.7597,1,717.7597,-1628.412
717.8692,1,717.8692,-1628.405
717.9787,1,717.9787,-1628.4
718.0882,1,718.0882,-1628.39
718.1977,1,718.1977,-1628.381
718.3072,1,718.3072,-1628.37
718.4167,1,718.4167,-1628.361
718.5262,1,718.5262,-1628.348
718.6357,1,718.6357,-1628.337
718.7452,1,718.7452,-1628.323
718.8547,1,718.8547,-1628.313
718.9642,1,718.9642,-1628.298
719.0737,1,719.0737,-1628.283
719.1832,1,719.1832,-1628.266
719.2927,1,719.2927,-1628.252
719.4022,1,719.4022,-1628.234
719.5117,1,719.5117,-1628.216
719.6212,1,719.6212,-1628.197
719.7307,1,719.7307,-1628.182
719.8402,1,719.8402,-1628.162
719.9497,1,719.9497,-1628.142
720.0592,1,720.0592,-1628.122
720.1687,1,720.1687,-1628.103
720.2782,1,720.2782,-1628.079
720.3877,1,720.3877,-1628.056
720.4972,1,720.4972,-1628.033
720.6067,1,720.6067,-1628.012
720.7162,1,720.7162,-1627.986
720.8257,1,720.8257,-1627.962
720.9352,1,720.9352,-1627.937
721.0447,1,721.0447,-1627.913
721.1542,1,721.1542,-1627.883
721.2637,1,721.2637,-1627.855
721.3732,1,721.3732,-1627.826
721.4827,1,721.4827,-1627.8
721.5922,1,721.5922,-1627.768
721.7017,1,721.7017,-1627.737
721.8112,1,721.8112,-1627.708
721.9207,1,721.9207,-1627.679
722.0302,1,722.0302,-1627.644
722.1397,1,722.1397,-1627.61
722.2492,1,722.2492,-1627.577
722.3587,1,722.3587,-1627.545
722.4682,1,722.4682,-1627.507
722.5777,1,722.5777,-1627.472
722.6872,1,722.6872,-1627.437
722.7967,1,722.7967,-1627.405
722.9062,1,722.9062,-1627.366
723.0157,1,723.0157,-1627.328
723.1252,1,723.1252,-1627.292
723.2347,1,723.2347,-1627.256
723.3442,1,723.3442,-1627.215
723.4537,1,723.4537,-1627.176
723.5632,1,723.5632,-1627.138
723.6727,1,723.6727,-1627.102
723.7822,1,723.7822,-1627.061
723.8917,1,723.8917,-1627.02
724.0012,1,724.0012,-1626.982
724.1107,1,724.1107,-1626.944
724.2202,1,724.2202,-1626.901
724.3297,1,724.3297,-1626.858
724.4392,1,724.4392,-1626.818
724.5487,1,724.5487,-1626.779
724.6582,1,724.6582,-1626.735
724.7677,1,724.7677,-1626.692
724.8772,1,724.8772,-1626.651
724.9867,1,724.9867,-1626.61
725.0962,1,725.0962,-1626.564
725.2057,1,725.2057,-1626.518
725.3152,1,725.3152,-1626.474
725.4247,1,725.4247,-1626.431
725.5342,1,725.5342,-1626.383
725.6437,1,725.6437,-1626.336
725.7532,1,725.7532,-1626.292
725.8627,1,725.8627,-1626.249
725.9722,1,725.9722,-1626.2
726.0817,1,726.0817,-1626.152
726.1912,1,726.1912,-1626.106
726.3007,1,726.3007,-1626.061
726.4102,1,726.4102,-1626.011
726.5197,1,726.5197,-1625.962
726.6292,1,726.6292,-1625.917
726.7387,1,726.7387,-1625.872
726.8482,1,726.8482,-1625.822
726.9577,1,726.9577,-1625.772
727.0672,1,727.0672,-1625.726
727.1767,1,727.1767,-1625.678
727.2862,1,727.2862,-1625.627
727.3957,1,727.3957,-1625.575
727.5052,1,727.5052,-1625.528
727.6147,1,727.6147,-1625.48
727.7242,1,727.7242,-1625.429
727.8337,1,727.8337,-1625.378
727.9432,1,727.9432,-1625.331
728.0527,1,728.0527,-1625.282
728.1622,1,728.1622,-1625.23
728.2717,1,728.2717,-1625.178
728.3812,1,728.3812,-1625.131
728.4907,1,728.4907,-1625.082
728.6002,1,728.6002,-1625.031
728.7097,1,728.7097,-1624.98
728.8192,1,728.8192,-1624.933
728.9287,1,728.9287,-1624.885
729.0382,1,729.0382,-1624.834
729.1477,1,729.1477,-1624.781
729.2572,1,729.2572,-1624.734
729.3667,1,729.3667,-1624.685
729.4762,1,729.4762,-1624.634
729.5857,1,729.5857,-1624.581
729.6952,1,729.6952,-1624.534
729.8047,1,729.8047,-1624.486
729.9142,1,729.9142,-1624.434
730.0237,1,730.0237,-1624.382
730.1332,1,730.1332,-1624.334
730.2427,1,730.2427,-1624.285
730.3522,1,730.3522,-1624.232
730.4617,1,730.4617,-1624.18
730.5712,1,730.5712,-1624.132
730.6807,1,730.6807,-1624.083
730.7902,1,730.7902,-1624.031
730.8997,1,730.8997,-1623.98
731.0092,1,731.0092,-1623.933
731.1187,1,731.1187,-1623.883
731.2282,1,731.2282,-1623.831
731.3377,1,731.3377,-1623.779
731.4472,1,731.4472,-1623.731
731.5567,1,731.5567,-1623.681
731.6662,1,731.6662,-1623.628
731.7757,1,731.7757,-1623.577
731.8852,1,731.8852,-1623.53
731.9947,1,731.9947,-1623.48
732.1042,1,732.1042,-1623.428
732.2137,1,732.2137,-1623.376
732.3232,1,732.3232,-1623.328
732.4327,1,732.4327,-1623.278
732.5422,1,732.5422,-1623.225
732.6517,1,732.6517,-1623.174
732.7612,1,732.7612,-1623.128
732.8707,1,732.8707,-1623.077
732.9802,1,732.9802,-1623.025
733.0897,1,733.0897,-1622.975
733.1992,1,733.1992,-1622.927
733.3087,1,733.3087,-1622.876
733.4182,1,733.4182,-1622.823
733.5277,1,733.5277,-1622.772
733.6372,1,733.6372,-1622.725
733.7467,1,733.7467,-1622.675
733.8562,1,733.8562,-1622.622
733.9657,1,733.9657,-1622.572
734.0752,1,734.0752,-1622.524
734.1847,1,734.1847,-1622.472
734.2942,1,734.2942,-1622.418
734.4037,1,734.4037,-1622.367
734.5132,1,734.5132,-1622.319
734.6227,1,734.6227,-1622.266
734.7322,1,734.7322,-1622.213
734.8417,1,734.8417,-1622.162
734.9512,1,734.9512,-1622.113
735.0607,1,735.0607,-1622.059
735.1702,1,735.1702,-1622.005
735.2797,1,735.2797,-1621.953
735.3892,1,735.3892,-1621.903
735.4987,1,735.4987,-1621.848
735.6082,1,735.6082,-1621.793
735.7177,1,735.7177,-1621.741
735.8272,1,735.8272,-1621.692
735.9367,1,735.9367,-1621.637
736.0462,1,736.0462,-1621.581
736.1557,1,736.1557,-1621.529
736.2652,1,736.2652,-1621.479
736.3747,1,736.3747,-1621.423
736.4842,1,736.4842,-1621.367
736.5937,1,736.5937,-1621.315
736.7032,1,736.7032,-1621.265
736.8127,1,736.8127,-1621.209
736.9222,1,736.9222,-1621.153
737.0317,1,737.0317,-1621.101
737.1412,1,737.1412,-1621.05
737.2507,1,737.2507,-1620.993
737.3602,1,737.3602,-1620.936
737.4697,1,737.4697,-1620.884
737.5792,1,737.5792,-1620.833
737.6887,1,737.6887,-1620.777
737.7982,1,737.7982,-1620.722
737.9077,1,737.9077,-1620.671
738.0172,1,738.0172,-1620.621
738.1267,1,738.1267,-1620.565
738.2362,1,738.2362,-1620.509
738.3457,1,738.3457,-1620.459
738.4552,1,738.4552,-1620.41
738.5647,1,738.5647,-1620.355
738.6742,1,738.6742,-1620.302
738.7837,1,738.7837,-1620.255
738.8932,1,738.8932,-1620.208
739.0027,1,739.0027,-1620.155
739.1122,1,739.1122,-1620.104
739.2217,1,739.2217,-1620.058
739.3312,1,739.3312,-1620.013
739.4407,1,739.4407,-1619.963
739.5502,1,739.5502,-1619.915
739.6597,1,739.6597,-1619.873
739.7692,1,739.7692,-1619.832
739.8787,1,739.8787,-1619.787
739.9882,1,739.9882,-1619.741
740.0977,1,740.0977,-1619.703
740.2072,1,740.2072,-1619.665
740.3167,1,740.3167,-1619.623
740.4262,1,740.4262,-1619.581
740.5357,1,740.5357,-1619.547
740.6452,1,740.6452,-1619.514
740.7547,1,740.7547,-1619.477
740.8642,1,740.8642,-1619.441
740.9737,1,740.9737,-1619.413
741.0832,1,741.0832,-1619.386
741.1927,1,741.1927,-1619.354
741.3022,1,741.3022,-1619.325
741.4117,1,741.4117,-1619.304
741.5212,1,741.5212,-1619.285
741.6307,1,741.6307,-1619.262
741.7402,1,741.7402,-1619.243
